Title,ID,Country,Year,"Technologies referenced","Technologies referenced id","Technologies used","Technologies used id",Topic,"Topic id",Sentiment,"Sentiment id"
"Little Brother",173,"United States",2008,"Facial recognition",7,,,Surveillance,52,Exciting,97
"Little Brother",173,"United States",2008,"Facial recognition",7,,,Surveillance,52,Fun,212
"Little Brother",173,"United States",2008,"Facial recognition",7,,,Surveillance,52,Helpful,98
"Little Brother",173,"United States",2008,"Facial recognition",7,,,Surveillance,52,Intrusive,209
"Little Brother",173,"United States",2008,"Facial recognition",7,,,Surveillance,52,Oppressive,107
"Little Brother",173,"United States",2008,"Facial recognition",7,,,Surveillance,52,Subversive,210
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Companionship,50,Dangerous,129
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Companionship,50,Exciting,97
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Companionship,50,Fun,212
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Companionship,50,Helpful,98
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Companionship,50,Intrusive,209
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Companionship,50,Oppressive,107
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Companionship,50,Subversive,210
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Conflict,55,Dangerous,129
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Conflict,55,Exciting,97
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Conflict,55,Fun,212
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Conflict,55,Helpful,98
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Conflict,55,Intrusive,209
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Conflict,55,Oppressive,107
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Conflict,55,Subversive,210
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Dystopian,70,Dangerous,129
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Dystopian,70,Exciting,97
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Dystopian,70,Fun,212
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Dystopian,70,Helpful,98
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Dystopian,70,Intrusive,209
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Dystopian,70,Oppressive,107
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Dystopian,70,Subversive,210
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Hacking,160,Dangerous,129
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Hacking,160,Exciting,97
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Hacking,160,Fun,212
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Hacking,160,Helpful,98
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Hacking,160,Intrusive,209
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Hacking,160,Oppressive,107
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Hacking,160,Subversive,210
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Surveillance,52,Dangerous,129
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Surveillance,52,Exciting,97
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Surveillance,52,Fun,212
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Surveillance,52,Helpful,98
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Surveillance,52,Intrusive,209
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Surveillance,52,Oppressive,107
"Little Brother",173,"United States",2008,"Surveillance cameras",80,,,Surveillance,52,Subversive,210
"Little Eyes/Kentukis",1196,Spain,2018,UGV,947,,,Companionship,50,Creepy,327
"Little Eyes/Kentukis",1196,Spain,2018,UGV,947,,,Companionship,50,Empowering,318
"Little Eyes/Kentukis",1196,Spain,2018,UGV,947,,,Companionship,50,Intimate,100
"Little Eyes/Kentukis",1196,Spain,2018,UGV,947,,,Companionship,50,Prosocial,319
"Little Eyes/Kentukis",1196,Spain,2018,UGV,947,,,Companionship,50,Protective,317
"Little Eyes/Kentukis",1196,Spain,2018,Webcams,153,,,Companionship,50,Creepy,327
"Little Eyes/Kentukis",1196,Spain,2018,Webcams,153,,,Companionship,50,Empowering,318
"Little Eyes/Kentukis",1196,Spain,2018,Webcams,153,,,Companionship,50,Intimate,100
"Little Eyes/Kentukis",1196,Spain,2018,Webcams,153,,,Companionship,50,Prosocial,319
"Little Eyes/Kentukis",1196,Spain,2018,Webcams,153,,,Companionship,50,Protective,317
Logan,1918,"United States",2017,Cameraphone,154,,,Conflict,55,Protective,317
Logan,1918,"United States",2017,Cameraphone,154,,,Family,167,Protective,317
Logan,1918,"United States",2017,Cameraphone,154,,,Grief,161,Protective,317
Logan,1918,"United States",2017,Cameraphone,154,,,Identity,169,Protective,317
"Los anillos de la serpiente",1873,Argentina,2019,,,Camera,206,"Social Media",177,Dangerous,129
"Los anillos de la serpiente",1873,Argentina,2019,,,Camera,206,"Social Media",177,Intimate,100
"Los anillos de la serpiente",1873,Argentina,2019,,,Camera,206,"Social Media",177,Overwhelming,188
"Los anillos de la serpiente",1873,Argentina,2019,,,"Motion tracking",180,"Social Media",177,Dangerous,129
"Los anillos de la serpiente",1873,Argentina,2019,,,"Motion tracking",180,"Social Media",177,Intimate,100
"Los anillos de la serpiente",1873,Argentina,2019,,,"Motion tracking",180,"Social Media",177,Overwhelming,188
"Los anillos de la serpiente",1873,Argentina,2019,,,"Object recognition",15,"Social Media",177,Dangerous,129
"Los anillos de la serpiente",1873,Argentina,2019,,,"Object recognition",15,"Social Media",177,Intimate,100
"Los anillos de la serpiente",1873,Argentina,2019,,,"Object recognition",15,"Social Media",177,Overwhelming,188
"Lost Faith",341,Germany,2019,"Facial recognition",7,"Drones (UAV)",79,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,Germany,2019,"Facial recognition",7,"Drones (UAV)",79,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,Germany,2019,"Facial recognition",7,"Drones (UAV)",79,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,Germany,2019,"Facial recognition",7,"Drones (UAV)",79,Surveillance,52,Alien,96
"Lost Faith",341,Germany,2019,"Facial recognition",7,"Drones (UAV)",79,Surveillance,52,Intrusive,209
"Lost Faith",341,Germany,2019,"Facial recognition",7,"Drones (UAV)",79,Surveillance,52,Overwhelming,188
"Lost Faith",341,Germany,2019,"Facial recognition",7,Filtering,13,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,Germany,2019,"Facial recognition",7,Filtering,13,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,Germany,2019,"Facial recognition",7,Filtering,13,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,Germany,2019,"Facial recognition",7,Filtering,13,Surveillance,52,Alien,96
"Lost Faith",341,Germany,2019,"Facial recognition",7,Filtering,13,Surveillance,52,Intrusive,209
"Lost Faith",341,Germany,2019,"Facial recognition",7,Filtering,13,Surveillance,52,Overwhelming,188
"Lost Faith",341,Germany,2019,"Object recognition",15,"Drones (UAV)",79,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,Germany,2019,"Object recognition",15,"Drones (UAV)",79,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,Germany,2019,"Object recognition",15,"Drones (UAV)",79,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,Germany,2019,"Object recognition",15,"Drones (UAV)",79,Surveillance,52,Alien,96
"Lost Faith",341,Germany,2019,"Object recognition",15,"Drones (UAV)",79,Surveillance,52,Intrusive,209
"Lost Faith",341,Germany,2019,"Object recognition",15,"Drones (UAV)",79,Surveillance,52,Overwhelming,188
"Lost Faith",341,Germany,2019,"Object recognition",15,Filtering,13,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,Germany,2019,"Object recognition",15,Filtering,13,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,Germany,2019,"Object recognition",15,Filtering,13,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,Germany,2019,"Object recognition",15,Filtering,13,Surveillance,52,Alien,96
"Lost Faith",341,Germany,2019,"Object recognition",15,Filtering,13,Surveillance,52,Intrusive,209
"Lost Faith",341,Germany,2019,"Object recognition",15,Filtering,13,Surveillance,52,Overwhelming,188
"Lost Faith",341,"United States",2019,"Facial recognition",7,"Drones (UAV)",79,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,"United States",2019,"Facial recognition",7,"Drones (UAV)",79,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,"United States",2019,"Facial recognition",7,"Drones (UAV)",79,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,"United States",2019,"Facial recognition",7,"Drones (UAV)",79,Surveillance,52,Alien,96
"Lost Faith",341,"United States",2019,"Facial recognition",7,"Drones (UAV)",79,Surveillance,52,Intrusive,209
"Lost Faith",341,"United States",2019,"Facial recognition",7,"Drones (UAV)",79,Surveillance,52,Overwhelming,188
"Lost Faith",341,"United States",2019,"Facial recognition",7,Filtering,13,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,"United States",2019,"Facial recognition",7,Filtering,13,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,"United States",2019,"Facial recognition",7,Filtering,13,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,"United States",2019,"Facial recognition",7,Filtering,13,Surveillance,52,Alien,96
"Lost Faith",341,"United States",2019,"Facial recognition",7,Filtering,13,Surveillance,52,Intrusive,209
"Lost Faith",341,"United States",2019,"Facial recognition",7,Filtering,13,Surveillance,52,Overwhelming,188
"Lost Faith",341,"United States",2019,"Object recognition",15,"Drones (UAV)",79,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,"United States",2019,"Object recognition",15,"Drones (UAV)",79,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,"United States",2019,"Object recognition",15,"Drones (UAV)",79,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,"United States",2019,"Object recognition",15,"Drones (UAV)",79,Surveillance,52,Alien,96
"Lost Faith",341,"United States",2019,"Object recognition",15,"Drones (UAV)",79,Surveillance,52,Intrusive,209
"Lost Faith",341,"United States",2019,"Object recognition",15,"Drones (UAV)",79,Surveillance,52,Overwhelming,188
"Lost Faith",341,"United States",2019,"Object recognition",15,Filtering,13,"Autonomous vehicles",201,Alien,96
"Lost Faith",341,"United States",2019,"Object recognition",15,Filtering,13,"Autonomous vehicles",201,Intrusive,209
"Lost Faith",341,"United States",2019,"Object recognition",15,Filtering,13,"Autonomous vehicles",201,Overwhelming,188
"Lost Faith",341,"United States",2019,"Object recognition",15,Filtering,13,Surveillance,52,Alien,96
"Lost Faith",341,"United States",2019,"Object recognition",15,Filtering,13,Surveillance,52,Intrusive,209
"Lost Faith",341,"United States",2019,"Object recognition",15,Filtering,13,Surveillance,52,Overwhelming,188
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"AI (General Purpose Artificial Intelligence)",152,,,Sex,53,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Augmented reality",74,,,Sex,53,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Biometrics,9,,,Sex,53,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Camera,206,,,Sex,53,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,Holograms,1339,,,Sex,53,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Machine learning",12,,,Sex,53,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Non-Visible Spectrum",207,,,Sex,53,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,AI,168,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,AI,168,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Companionship,50,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Companionship,50,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Consciousness,171,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Consciousness,171,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Dystopian,70,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Dystopian,70,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Empathy,174,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Empathy,174,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Inequality,89,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Inequality,89,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,"Physical violence",56,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,"Physical violence",56,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Robots/androids,51,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Robots/androids,51,Protective,317
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Sex,53,Helpful,98
"Love, Death & Robots",1124,"United States",2019,"Object recognition",15,,,Sex,53,Protective,317
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,Identity,169,Fun,212
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,Identity,169,Helpful,98
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,Identity,169,Intrusive,209
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,Identity,169,Overwhelming,188
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,"Romantic relationship",48,Fun,212
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,"Romantic relationship",48,Helpful,98
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,"Romantic relationship",48,Intrusive,209
"LoveStar: A Novel",1775,Iceland,2002,"Optical/ocular implant",127,,,"Romantic relationship",48,Overwhelming,188
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,Identity,169,Fun,212
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,Identity,169,Helpful,98
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,Identity,169,Intrusive,209
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,Identity,169,Overwhelming,188
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,"Romantic relationship",48,Fun,212
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,"Romantic relationship",48,Helpful,98
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,"Romantic relationship",48,Intrusive,209
"LoveStar: A Novel",1775,Iceland,2002,"Surveillance cameras",80,,,"Romantic relationship",48,Overwhelming,188
"Machine Vision",73,Iceland,1978,,,Analogue,204,Automation,173,Alien,96
"Machine Vision",73,Iceland,1978,,,Analogue,204,Automation,173,Exciting,97
"Machine Vision",73,Iceland,1978,,,Camera,206,Automation,173,Alien,96
"Machine Vision",73,Iceland,1978,,,Camera,206,Automation,173,Exciting,97
"Machine-Readable Hito",1617,"United States",2017,,,"Emotion recognition",91,AI,168,Flawed,208
"Machine-Readable Hito",1617,"United States",2017,,,"Emotion recognition",91,AI,168,Intimate,100
"Machine-Readable Hito",1617,"United States",2017,,,"Emotion recognition",91,Gender,165,Flawed,208
"Machine-Readable Hito",1617,"United States",2017,,,"Emotion recognition",91,Gender,165,Intimate,100
"Machine-Readable Hito",1617,"United States",2017,,,"Emotion recognition",91,Identity,169,Flawed,208
"Machine-Readable Hito",1617,"United States",2017,,,"Emotion recognition",91,Identity,169,Intimate,100
"Machine-Readable Hito",1617,"United States",2017,,,"Facial recognition",7,AI,168,Flawed,208
"Machine-Readable Hito",1617,"United States",2017,,,"Facial recognition",7,AI,168,Intimate,100
"Machine-Readable Hito",1617,"United States",2017,,,"Facial recognition",7,Gender,165,Flawed,208
"Machine-Readable Hito",1617,"United States",2017,,,"Facial recognition",7,Gender,165,Intimate,100
"Machine-Readable Hito",1617,"United States",2017,,,"Facial recognition",7,Identity,169,Flawed,208
